ranking_home,ranking_away,mean_points_per_match_tot_home,mean_points_per_match_tot_away,mean_points_per_match_in_location_home,mean_points_per_match_in_location_away,matches_won_tot_home,matches_won_tot_away,mean_shots_home,mean_shots_away,mean_shot_on_target_home,mean_shot_on_target_away,mean_fouls_home,mean_fouls_away,mean_yellow_cards_home,mean_yellow_cards_away,score_home,score_away,winners
8.0,10.0,0.8181818181818182,0.7272727272727273,0.5,0.8,0.09090909090909091,0.18181818181818182,11.909090909090908,14.636363636363637,3.8181818181818183,5.090909090909091,20.0,16.363636363636363,2.090909090909091,2.090909090909091,1.0,1.0,D
8.0,1.0,0.9166666666666666,2.0833333333333335,1.0,2.1666666666666665,0.16666666666666666,0.5833333333333334,12.583333333333334,16.833333333333332,3.8333333333333335,5.25,16.333333333333332,19.166666666666668,2.5,2.25,2.0,5.0,A
8.0,5.0,0.9166666666666666,1.4166666666666667,1.0,1.1428571428571428,0.08333333333333333,0.4166666666666667,11.083333333333334,15.083333333333334,3.0833333333333335,5.0,23.25,16.333333333333332,3.4166666666666665,2.4166666666666665,0.0,0.0,D
7.0,10.0,0.9166666666666666,0.3333333333333333,1.1666666666666667,0.3333333333333333,0.3333333333333333,0.16666666666666666,10.583333333333334,13.833333333333334,3.5833333333333335,4.25,14.25,15.166666666666666,1.4166666666666667,1.6666666666666667,1.0,0.0,H
5.0,5.0,1.0833333333333333,1.3333333333333333,1.5,1.1666666666666667,0.25,0.3333333333333333,10.416666666666666,15.5,3.1666666666666665,5.25,18.5,16.333333333333332,2.0833333333333335,2.75,3.0,1.0,H
4.0,2.0,1.3333333333333333,1.5,1.8333333333333333,0.8333333333333334,0.5,0.5,10.833333333333334,11.083333333333334,3.8333333333333335,4.666666666666667,18.5,16.083333333333332,2.25,2.1666666666666665,2.0,0.0,H
1.0,6.0,1.8333333333333333,0.9166666666666666,2.5,1.3333333333333333,0.5,0.08333333333333333,9.583333333333334,12.5,4.333333333333333,4.0,19.5,19.833333333333332,2.4166666666666665,2.25,4.0,2.0,H
0.0,4.0,2.4166666666666665,1.5833333333333333,2.2857142857142856,1.5714285714285714,0.75,0.3333333333333333,15.916666666666666,17.25,5.75,5.666666666666667,17.25,16.0,2.1666666666666665,2.25,1.0,1.0,D
9.0,5.0,0.75,1.1666666666666667,0.7142857142857143,1.2857142857142858,0.16666666666666666,0.5,15.583333333333334,13.75,5.166666666666667,4.5,17.083333333333332,14.25,2.0833333333333335,1.75,1.0,2.0,A
6.0,6.0,1.1666666666666667,1.1666666666666667,1.3333333333333333,1.0,0.5,0.3333333333333333,13.5,14.083333333333334,4.666666666666667,4.916666666666667,20.166666666666668,18.833333333333332,2.0,2.1666666666666665,2.0,0.0,H
3.0,7.0,1.25,1.0833333333333333,1.7142857142857142,1.0,0.3333333333333333,0.5,13.333333333333334,17.0,5.083333333333333,5.416666666666667,17.0,20.416666666666668,2.6666666666666665,1.75,0.0,1.0,A
5.0,0.0,1.0769230769230769,2.4615384615384617,1.4285714285714286,2.6666666666666665,0.23076923076923078,0.7692307692307693,10.384615384615385,16.0,3.076923076923077,5.923076923076923,18.76923076923077,17.307692307692307,1.9230769230769231,2.1538461538461537,1.0,3.0,A
6.0,6.0,1.1538461538461537,1.3076923076923077,1.2857142857142858,1.2857142857142858,0.46153846153846156,0.5384615384615384,17.0,13.076923076923077,5.384615384615385,4.538461538461538,20.0,19.846153846153847,1.7692307692307692,2.1538461538461537,2.0,3.0,A
2.0,3.0,2.0,1.1538461538461537,1.8571428571428572,0.5,0.6153846153846154,0.3076923076923077,16.53846153846154,12.692307692307692,5.384615384615385,4.846153846153846,19.23076923076923,17.0,2.3076923076923075,2.6153846153846154,1.0,0.0,H
11.0,1.0,0.46153846153846156,1.7692307692307692,0.5714285714285714,1.1428571428571428,0.23076923076923078,0.46153846153846156,13.615384615384615,9.615384615384615,4.153846153846154,4.3076923076923075,15.076923076923077,19.846153846153847,1.6923076923076923,2.3846153846153846,2.0,1.0,H
6.0,4.0,1.3846153846153846,1.4615384615384615,1.5,1.1428571428571428,0.5384615384615384,0.46153846153846156,13.615384615384615,11.307692307692308,4.538461538461538,4.3076923076923075,14.538461538461538,18.846153846153847,1.9230769230769231,2.3076923076923075,4.0,3.0,H
6.0,10.0,1.3076923076923077,0.6923076923076923,1.5,0.6666666666666666,0.38461538461538464,0.15384615384615385,14.76923076923077,15.307692307692308,4.846153846153846,5.0,16.53846153846154,17.076923076923077,2.4615384615384617,2.3076923076923075,0.0,0.0,D
5.0,9.0,1.3076923076923077,0.9230769230769231,1.4285714285714286,0.8571428571428571,0.3076923076923077,0.07692307692307693,15.538461538461538,12.0,5.076923076923077,3.230769230769231,16.384615384615383,22.846153846153847,2.769230769230769,3.230769230769231,1.0,1.0,D
4.0,8.0,1.6923076923076923,0.9230769230769231,1.8333333333333333,0.7142857142857143,0.38461538461538464,0.3076923076923077,17.23076923076923,11.0,5.846153846153846,3.6923076923076925,16.0,14.461538461538462,2.230769230769231,1.5384615384615385,3.0,1.0,H
1.0,7.0,1.5384615384615385,1.1538461538461537,2.142857142857143,1.0,0.5384615384615384,0.3076923076923077,11.461538461538462,13.615384615384615,4.923076923076923,4.6923076923076925,16.23076923076923,20.0,2.076923076923077,2.076923076923077,2.0,1.0,H
7.0,8.0,0.8461538461538461,1.0,0.42857142857142855,1.0,0.07692307692307693,0.23076923076923078,13.307692307692308,12.615384615384615,4.076923076923077,3.923076923076923,20.0,16.384615384615383,2.230769230769231,2.4615384615384617,0.0,2.0,A
0.0,2.0,1.8571428571428572,1.4285714285714286,2.5714285714285716,0.7142857142857143,0.5,0.5,9.357142857142858,11.285714285714286,4.357142857142857,4.714285714285714,20.571428571428573,16.785714285714285,2.4285714285714284,2.142857142857143,3.0,0.0,H
3.0,12.0,1.2142857142857142,0.42857142857142855,1.75,0.2857142857142857,0.35714285714285715,0.21428571428571427,13.071428571428571,13.357142857142858,5.0,3.9285714285714284,17.071428571428573,15.071428571428571,2.5,1.7857142857142858,2.0,0.0,H
8.0,4.0,1.0,1.7142857142857142,1.0,1.625,0.21428571428571427,0.42857142857142855,12.571428571428571,17.0,4.071428571428571,5.785714285714286,16.142857142857142,15.928571428571429,2.5,2.142857142857143,1.0,2.0,A
7.0,7.0,1.0,0.8571428571428571,1.2857142857142858,1.2857142857142858,0.35714285714285715,0.07142857142857142,11.142857142857142,13.0,3.7857142857142856,4.0,14.285714285714286,19.928571428571427,1.4285714285714286,2.357142857142857,2.0,1.0,H
4.0,4.0,1.5,1.8571428571428572,1.8571428571428572,1.8571428571428572,0.5,0.5714285714285714,11.214285714285714,16.071428571428573,4.285714285714286,5.285714285714286,19.142857142857142,18.642857142857142,2.357142857142857,2.357142857142857,2.0,0.0,H
9.0,5.0,0.8571428571428571,1.4285714285714286,0.8571428571428571,1.375,0.07142857142857142,0.5714285714285714,11.571428571428571,13.571428571428571,3.142857142857143,4.428571428571429,22.714285714285715,14.785714285714286,3.2142857142857144,1.8571428571428572,0.0,2.0,A
7.0,6.0,1.1428571428571428,1.2142857142857142,1.2857142857142858,1.0,0.35714285714285715,0.2857142857142857,13.357142857142858,15.285714285714286,4.642857142857143,4.857142857142857,20.142857142857142,16.714285714285715,2.0714285714285716,2.7857142857142856,1.0,0.0,H
1.0,7.0,2.357142857142857,1.0714285714285714,2.125,0.8571428571428571,0.7857142857142857,0.42857142857142855,16.5,16.857142857142858,5.928571428571429,5.357142857142857,17.142857142857142,20.214285714285715,2.142857142857143,1.9285714285714286,1.0,0.0,H
10.0,6.0,0.6428571428571429,1.0,0.625,0.5714285714285714,0.14285714285714285,0.21428571428571427,16.0,10.0,4.928571428571429,2.9285714285714284,16.928571428571427,19.5,2.4285714285714284,2.0,0.0,0.0,D
7.0,7.0,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.125,0.5,0.35714285714285715,12.857142857142858,14.642857142857142,4.571428571428571,4.785714285714286,19.928571428571427,17.142857142857142,2.2142857142857144,2.4285714285714284,1.0,1.0,D
2.0,1.0,1.8666666666666667,2.2666666666666666,1.875,2.4285714285714284,0.6,0.7333333333333333,15.666666666666666,15.933333333333334,5.466666666666667,5.8,18.666666666666668,17.133333333333333,2.4,2.2,2.0,1.0,H
5.0,2.0,1.5333333333333334,1.3333333333333333,1.7142857142857142,0.625,0.6,0.4666666666666667,13.733333333333333,10.866666666666667,4.666666666666667,4.466666666666667,14.866666666666667,16.866666666666667,1.8,2.2,3.0,0.0,H
5.0,3.0,1.0666666666666667,1.2,1.5,0.5714285714285714,0.26666666666666666,0.3333333333333333,10.066666666666666,13.666666666666666,3.0,5.133333333333334,19.666666666666668,17.4,2.066666666666667,2.6,2.0,1.0,H
6.0,9.0,1.1333333333333333,0.9333333333333333,1.375,0.875,0.4666666666666667,0.2,17.066666666666666,12.4,5.4,3.933333333333333,19.466666666666665,16.2,1.8666666666666667,2.4,2.0,0.0,H
0.0,6.0,1.8666666666666667,1.3333333333333333,2.5,1.375,0.4666666666666667,0.4666666666666667,9.466666666666667,12.6,4.4,4.466666666666667,20.533333333333335,19.866666666666667,2.4,2.3333333333333335,2.0,2.0,D
11.0,7.0,0.4,1.2,0.5,1.125,0.2,0.4,12.866666666666667,13.533333333333333,3.8,4.666666666666667,15.466666666666667,20.2,1.8666666666666667,2.066666666666667,0.0,2.0,A
5.0,7.0,1.4,1.0666666666666667,1.7142857142857142,0.875,0.4,0.3333333333333333,14.933333333333334,11.066666666666666,4.866666666666666,3.933333333333333,17.133333333333333,14.533333333333333,2.4,1.5333333333333334,3.0,2.0,H
5.0,4.0,1.2666666666666666,1.4666666666666666,1.5,1.125,0.3333333333333333,0.4666666666666667,15.466666666666667,11.4,5.0,4.133333333333334,17.466666666666665,19.266666666666666,2.7333333333333334,2.533333333333333,2.0,1.0,H
4.0,10.0,1.6666666666666667,0.6,1.7142857142857142,0.5714285714285714,0.4666666666666667,0.13333333333333333,16.666666666666668,15.933333333333334,5.8,4.8,16.533333333333335,17.2,2.2,2.466666666666667,1.0,0.0,H
7.0,8.0,1.0,0.9333333333333333,0.75,1.0,0.13333333333333333,0.06666666666666667,13.066666666666666,11.866666666666667,3.933333333333333,3.533333333333333,20.066666666666666,23.0,2.2666666666666666,3.2,3.0,2.0,H
6.0,3.0,1.1875,1.8125,1.5,1.75,0.375,0.5625,11.0,16.375,4.0,5.625,14.6875,18.3125,1.5,2.4375,3.0,1.0,H
2.0,6.0,1.5625,1.5,2.0,1.3333333333333333,0.4375,0.375,11.1875,15.0,4.125,5.0625,19.3125,17.125,2.5,2.5625,3.0,3.0,D
9.0,1.0,0.9375,2.1875,1.0,2.25,0.1875,0.6875,12.125,15.9375,3.8125,5.75,16.25,17.125,2.375,2.0625,1.0,1.0,D
9.0,11.0,0.875,0.4375,0.75,0.375,0.0625,0.25,12.125,12.9375,3.5,3.75,22.8125,15.5625,3.125,1.875,0.0,1.0,A
7.0,7.0,1.25,1.125,1.375,0.875,0.4375,0.4375,13.5625,16.8125,4.8125,5.125,19.625,19.5625,2.125,1.9375,2.0,1.0,H
10.0,0.0,0.625,1.75,0.6666666666666666,1.0,0.1875,0.4375,15.5625,9.375,4.625,4.1875,17.375,20.8125,2.5,2.5625,1.0,0.0,H
6.0,6.0,1.4375,1.3125,1.5,1.125,0.5625,0.375,14.375,15.5,4.75,4.9375,14.9375,17.1875,1.6875,2.625,0.0,2.0,A
7.0,6.0,1.375,1.0625,1.375,0.625,0.5,0.25,13.0625,10.0,4.625,3.0625,19.75,19.6875,2.3125,2.0625,2.0,1.0,H
3.0,5.0,1.25,1.5625,1.875,1.4444444444444444,0.4375,0.4375,10.625,16.5625,4.25,5.5625,17.125,16.875,2.25,2.25,0.0,0.0,D
8.0,4.0,1.0625,1.1875,0.8888888888888888,0.625,0.1875,0.3125,13.4375,14.0,4.25,5.1875,20.1875,17.625,2.3125,2.5,2.0,1.0,H
1.0,12.0,2.1176470588235294,0.5882352941176471,2.0,0.5,0.7058823529411765,0.17647058823529413,15.882352941176471,15.352941176470589,5.647058823529412,4.411764705882353,17.294117647058822,17.470588235294116,2.0588235294117645,2.588235294117647,1.0,0.0,H
2.0,8.0,1.7647058823529411,0.9411764705882353,1.7777777777777777,1.1111111111111112,0.5294117647058824,0.11764705882352941,16.529411764705884,11.882352941176471,5.764705882352941,3.411764705882353,18.058823529411764,22.529411764705884,2.4705882352941178,3.0,1.0,2.0,A
11.0,3.0,0.5882352941176471,1.2352941176470589,0.7777777777777778,0.6666666666666666,0.29411764705882354,0.4117647058823529,12.764705882352942,10.823529411764707,3.8823529411764706,4.235294117647059,15.823529411764707,17.0,1.9411764705882353,2.176470588235294,3.0,1.0,H
4.0,7.0,1.5294117647058822,1.1764705882352942,1.75,1.0,0.4117647058823529,0.4117647058823529,14.588235294117647,13.705882352941176,4.9411764705882355,4.882352941176471,17.647058823529413,19.294117647058822,2.7058823529411766,2.176470588235294,2.0,0.0,H
5.0,9.0,1.2941176470588236,1.0,1.4444444444444444,1.125,0.4117647058823529,0.17647058823529413,15.588235294117647,13.529411764705882,5.117647058823529,4.176470588235294,16.88235294117647,19.941176470588236,2.6470588235294117,2.2941176470588234,1.0,0.0,H
4.0,7.0,1.588235294117647,1.2941176470588236,1.75,1.2222222222222223,0.47058823529411764,0.47058823529411764,16.941176470588236,12.882352941176471,5.588235294117647,4.470588235294118,16.235294117647058,19.647058823529413,2.2941176470588234,2.235294117647059,2.0,0.0,H
12.0,6.0,0.8823529411764706,1.5555555555555556,0.8888888888888888,1.4,0.17647058823529413,0.4444444444444444,12.117647058823529,14.333333333333334,3.764705882352941,5.0,16.647058823529413,17.61111111111111,2.588235294117647,2.611111111111111,0.0,2.0,A
6.0,6.0,1.2352941176470589,1.1176470588235294,1.5555555555555556,0.5555555555555556,0.4117647058823529,0.29411764705882354,10.882352941176471,14.117647058823529,4.0588235294117645,5.235294117647059,14.823529411764707,17.529411764705884,1.411764705882353,2.3529411764705883,2.0,0.0,H
2.0,5.0,1.588235294117647,1.6111111111111112,2.0,1.5,0.4117647058823529,0.4444444444444444,11.529411764705882,16.5,4.294117647058823,5.388888888888889,19.235294117647058,16.055555555555557,2.4705882352941178,2.3333333333333335,2.0,2.0,D
10.0,8.0,0.9444444444444444,1.0,0.7777777777777778,0.5555555555555556,0.16666666666666666,0.23529411764705882,12.555555555555555,9.588235294117647,3.6666666666666665,3.0,22.22222222222222,19.705882352941178,2.9444444444444446,2.1176470588235294,1.0,0.0,H
9.0,1.0,1.1111111111111112,2.0555555555555554,1.2222222222222223,2.111111111111111,0.3888888888888889,0.7222222222222222,13.61111111111111,15.833333333333334,4.777777777777778,5.555555555555555,19.666666666666668,17.333333333333332,2.2222222222222223,2.2777777777777777,0.0,1.0,A
10.0,13.0,0.7777777777777778,0.6111111111111112,1.0,0.4444444444444444,0.2222222222222222,0.2777777777777778,15.61111111111111,12.555555555555555,4.666666666666667,4.0,17.5,16.055555555555557,2.5555555555555554,2.0,4.0,1.0,H
3.0,0.0,1.6470588235294117,1.7647058823529411,1.8888888888888888,1.1111111111111112,0.5882352941176471,0.4117647058823529,14.470588235294118,9.411764705882353,5.0588235294117645,4.176470588235294,15.176470588235293,20.88235294117647,1.7058823529411764,2.588235294117647,5.0,2.0,H
8.0,4.0,1.2777777777777777,1.7777777777777777,1.3333333333333333,1.7777777777777777,0.4444444444444444,0.5555555555555556,12.88888888888889,16.11111111111111,4.388888888888889,5.555555555555555,19.444444444444443,18.5,2.2222222222222223,2.5,1.0,2.0,A
4.0,7.0,1.2222222222222223,1.2777777777777777,1.7777777777777777,1.1111111111111112,0.3888888888888889,0.3888888888888889,11.444444444444445,15.38888888888889,4.444444444444445,5.0,16.61111111111111,16.555555555555557,2.1666666666666665,2.611111111111111,1.0,1.0,D
11.0,8.0,1.0,1.3529411764705883,0.9,1.3333333333333333,0.16666666666666666,0.47058823529411764,13.88888888888889,16.647058823529413,4.222222222222222,5.411764705882353,19.61111111111111,19.647058823529413,2.2222222222222223,2.0588235294117645,1.0,5.0,A
0.0,8.0,2.1578947368421053,1.105263157894737,2.2,1.3333333333333333,0.7368421052631579,0.15789473684210525,15.631578947368421,13.947368421052632,5.578947368421052,4.2631578947368425,17.210526315789473,19.42105263157895,2.3157894736842106,2.1578947368421053,4.0,3.0,H
5.0,9.0,1.5789473684210527,1.0526315789473684,1.6666666666666667,0.9,0.47368421052631576,0.3684210526315789,16.57894736842105,13.421052631578947,5.2631578947368425,4.631578947368421,16.157894736842106,20.36842105263158,2.210526315789474,2.263157894736842,1.0,0.0,H
7.0,1.0,0.9444444444444444,1.5555555555555556,1.3333333333333333,1.1111111111111112,0.2222222222222222,0.4444444444444444,9.88888888888889,11.5,3.1666666666666665,4.222222222222222,19.72222222222222,19.166666666666668,2.1666666666666665,2.4444444444444446,0.0,1.0,A
6.0,5.0,1.3888888888888888,1.2222222222222223,1.4444444444444444,0.8888888888888888,0.5,0.3888888888888889,17.0,10.944444444444445,5.444444444444445,4.111111111111111,19.38888888888889,14.777777777777779,2.111111111111111,1.3888888888888888,2.0,1.0,H
0.0,9.0,1.7777777777777777,0.8947368421052632,2.4444444444444446,1.0,0.4444444444444444,0.15789473684210525,9.777777777777779,12.210526315789474,4.222222222222222,3.473684210526316,20.77777777777778,22.263157894736842,2.6666666666666665,2.8421052631578947,2.0,0.0,H
3.0,2.0,1.6842105263157894,1.7222222222222223,1.6,1.5555555555555556,0.5263157894736842,0.6111111111111112,16.0,14.055555555555555,5.473684210526316,5.0,19.0,15.166666666666666,2.473684210526316,1.6666666666666667,0.0,3.0,A
10.0,7.0,0.6842105263157895,1.263157894736842,0.9,1.2,0.3157894736842105,0.42105263157894735,12.473684210526315,13.105263157894736,3.9473684210526314,4.368421052631579,16.0,19.31578947368421,1.9473684210526316,2.210526315789474,2.0,1.0,H
4.0,3.0,1.5263157894736843,1.1578947368421053,1.6666666666666667,0.6,0.47368421052631576,0.3684210526315789,14.210526315789474,11.263157894736842,4.894736842105263,4.2631578947368425,18.0,16.57894736842105,2.5789473684210527,2.1578947368421053,1.0,0.0,H
5.0,11.0,1.263157894736842,0.8333333333333334,1.4,0.7777777777777778,0.42105263157894735,0.16666666666666666,15.105263157894736,12.222222222222221,4.842105263157895,3.7222222222222223,16.57894736842105,16.38888888888889,2.526315789473684,2.611111111111111,1.0,0.0,H
4.0,9.0,1.1111111111111112,0.7894736842105263,1.6666666666666667,0.5555555555555556,0.2777777777777778,0.21052631578947367,14.61111111111111,15.210526315789474,5.333333333333333,4.578947368421052,18.0,17.63157894736842,2.2777777777777777,2.6315789473684212,1.0,1.0,D
3.0,0.0,1.263157894736842,2.15,1.6,2.1,0.3684210526315789,0.7,11.210526315789474,15.6,4.2105263157894735,5.5,14.842105263157896,17.1,1.4736842105263157,2.3,2.0,2.0,D
1.0,10.0,1.631578947368421,0.65,2.1,0.4,0.47368421052631576,0.3,11.31578947368421,12.45,4.2631578947368425,3.9,19.473684210526315,15.95,2.473684210526316,1.95,3.0,0.0,H
8.0,9.0,0.9473684210526315,0.75,1.1,0.5,0.21052631578947367,0.2,12.526315789473685,15.25,3.789473684210526,4.45,16.57894736842105,17.75,2.736842105263158,2.65,3.0,0.0,H
7.0,4.0,1.05,1.6,1.2,1.6,0.4,0.5,13.0,15.5,4.5,5.35,20.75,19.05,2.3,2.45,1.0,0.0,H
6.0,7.0,1.368421052631579,1.0,1.4,0.7,0.47368421052631576,0.2631578947368421,17.473684210526315,9.736842105263158,5.631578947368421,3.1578947368421053,19.105263157894736,19.42105263157895,2.0,2.1578947368421053,1.0,2.0,A
1.0,7.0,1.8421052631578947,1.05,2.1,1.2,0.631578947368421,0.15,14.263157894736842,13.7,5.105263157894737,4.15,15.052631578947368,18.95,1.5789473684210527,2.15,4.0,0.0,H
5.0,6.0,1.45,1.2,1.5,1.0,0.45,0.4,14.25,14.95,4.8,4.75,18.2,16.85,2.6,2.65,0.0,0.0,D
7.0,5.0,1.2,1.0526315789473684,1.2,0.5,0.4,0.2631578947368421,13.2,14.368421052631579,4.3,5.157894736842105,19.4,18.57894736842105,2.25,2.3684210526315788,0.0,0.0,D
2.0,0.0,1.65,1.6842105263157894,1.8,1.0,0.5,0.42105263157894735,16.4,9.736842105263158,5.3,4.052631578947368,15.9,20.473684210526315,2.1,2.526315789473684,3.0,0.0,H
3.0,8.0,1.15,0.9,1.7,1.0,0.35,0.15,11.65,12.0,4.35,3.45,16.6,22.5,2.2,2.85,1.0,1.0,D
7.0,9.0,1.05,1.0,1.4,0.9,0.25,0.2,9.55,12.65,3.1,3.8,19.25,16.2,2.1,2.7,2.0,2.0,D
0.0,5.0,1.65,1.25,2.3,0.9,0.4,0.35,10.15,11.1,4.2,4.1,21.2,15.0,2.6,1.65,1.0,1.0,D
9.0,8.0,1.0,1.1428571428571428,1.0,1.0909090909090908,0.19047619047619047,0.38095238095238093,12.238095238095237,12.952380952380953,3.5238095238095237,4.190476190476191,22.238095238095237,19.428571428571427,2.857142857142857,2.2857142857142856,3.0,0.0,H
4.0,3.0,1.5714285714285714,1.6666666666666667,1.5454545454545454,1.5454545454545454,0.47619047619047616,0.5238095238095238,15.333333333333334,16.19047619047619,5.238095238095238,5.190476190476191,19.047619047619047,16.0,2.4285714285714284,2.142857142857143,1.0,2.0,A
5.0,5.0,1.0952380952380953,1.2380952380952381,1.4545454545454546,0.9090909090909091,0.2857142857142857,0.3333333333333333,9.619047619047619,11.0,3.1904761904761907,4.0476190476190474,19.238095238095237,15.333333333333334,2.1904761904761907,1.619047619047619,2.0,1.0,H
0.0,8.0,1.6666666666666667,0.9523809523809523,2.272727272727273,0.8181818181818182,0.42857142857142855,0.19047619047619047,10.095238095238095,12.571428571428571,4.190476190476191,3.761904761904762,21.476190476190474,16.333333333333332,2.619047619047619,2.7142857142857144,2.0,0.0,H
1.0,2.0,2.142857142857143,1.75,2.1818181818181817,1.4,0.7142857142857143,0.6,15.619047619047619,14.5,5.523809523809524,5.05,17.095238095238095,15.4,2.2857142857142856,1.65,2.0,0.0,H
8.0,7.0,0.7619047619047619,1.0476190476190477,1.0,0.9090909090909091,0.19047619047619047,0.38095238095238093,15.142857142857142,12.80952380952381,4.428571428571429,4.428571428571429,18.0,21.19047619047619,2.5714285714285716,2.4285714285714284,1.0,1.0,D
9.0,5.0,0.6190476190476191,1.4761904761904763,0.8181818181818182,1.4545454545454546,0.2857142857142857,0.47619047619047616,12.80952380952381,14.142857142857142,3.9523809523809526,4.761904761904762,16.238095238095237,18.38095238095238,2.0476190476190474,2.6666666666666665,0.0,2.0,A
4.0,6.0,1.2857142857142858,1.3,1.5454545454545454,1.2,0.42857142857142855,0.45,14.952380952380953,17.45,4.904761904761905,5.65,16.80952380952381,19.3,2.619047619047619,1.95,3.0,0.0,H
7.0,2.0,1.0476190476190477,1.6,0.9090909090909091,1.1,0.14285714285714285,0.45,13.761904761904763,11.55,4.142857142857143,4.35,18.761904761904763,19.2,2.1904761904761907,2.4,1.0,1.0,D
4.0,4.0,1.1,1.2380952380952381,1.7,0.8181818181818182,0.25,0.38095238095238093,14.15,11.80952380952381,5.05,4.523809523809524,19.0,16.571428571428573,2.4,2.3333333333333335,2.0,3.0,A
3.0,5.0,1.3636363636363635,1.3181818181818181,1.8181818181818181,1.0909090909090908,0.36363636363636365,0.4090909090909091,11.045454545454545,15.090909090909092,4.136363636363637,4.954545454545454,15.318181818181818,16.772727272727273,1.6363636363636365,2.590909090909091,4.0,2.0,H
6.0,0.0,1.4090909090909092,1.5909090909090908,1.3636363636363635,0.9090909090909091,0.45454545454545453,0.4090909090909091,14.272727272727273,9.909090909090908,4.7272727272727275,4.045454545454546,18.40909090909091,21.045454545454547,2.772727272727273,2.6363636363636362,0.0,0.0,D
2.0,9.0,1.619047619047619,1.3333333333333333,2.090909090909091,1.2727272727272727,0.42857142857142855,0.42857142857142855,11.428571428571429,17.238095238095237,4.285714285714286,5.714285714285714,18.571428571428573,19.523809523809526,2.3333333333333335,2.0,2.0,2.0,D
12.0,7.0,1.0,1.0952380952380953,1.0,0.5454545454545454,0.18181818181818182,0.23809523809523808,12.227272727272727,13.952380952380953,3.5454545454545454,5.0476190476190474,22.09090909090909,18.952380952380953,2.8181818181818183,2.4761904761904763,1.0,1.0,D
10.0,8.0,1.0454545454545454,1.0909090909090908,1.1818181818181819,0.7272727272727273,0.36363636363636365,0.2727272727272727,12.818181818181818,9.545454545454545,4.318181818181818,3.1818181818181817,20.863636363636363,19.045454545454547,2.3636363636363638,2.090909090909091,1.0,1.0,D
6.0,12.0,1.5454545454545454,0.7727272727272727,1.5,0.5454545454545454,0.45454545454545453,0.18181818181818182,15.454545454545455,14.863636363636363,5.318181818181818,4.318181818181818,19.227272727272727,17.954545454545453,2.4545454545454546,2.5454545454545454,1.0,1.0,D
3.0,13.0,1.7142857142857142,0.6363636363636364,2.0,0.45454545454545453,0.5714285714285714,0.2727272727272727,14.571428571428571,12.727272727272727,5.142857142857143,4.0,15.476190476190476,16.181818181818183,1.6666666666666667,2.1818181818181817,1.0,1.0,D
4.0,10.0,1.6818181818181819,1.0454545454545454,1.8181818181818181,1.1818181818181819,0.5454545454545454,0.13636363636363635,16.181818181818183,13.454545454545455,5.318181818181818,4.090909090909091,15.818181818181818,18.818181818181817,2.1818181818181817,2.1818181818181817,2.0,1.0,H
5.0,12.0,1.2727272727272727,0.9090909090909091,1.7272727272727273,0.75,0.4090909090909091,0.18181818181818182,11.909090909090908,12.590909090909092,4.636363636363637,3.727272727272727,16.681818181818183,16.59090909090909,2.3181818181818183,2.772727272727273,2.0,0.0,H
12.0,6.0,0.6521739130434783,1.5217391304347827,0.8333333333333334,1.5454545454545454,0.2608695652173913,0.43478260869565216,12.73913043478261,15.08695652173913,4.0,5.217391304347826,16.565217391304348,19.26086956521739,2.1739130434782608,2.391304347826087,1.0,1.0,D
5.0,10.0,1.3478260869565217,1.1363636363636365,1.5833333333333333,1.0833333333333333,0.43478260869565216,0.36363636363636365,15.043478260869565,12.636363636363637,4.956521739130435,4.090909090909091,16.52173913043478,19.59090909090909,2.5652173913043477,2.3181818181818183,2.0,1.0,H
11.0,4.0,0.9130434782608695,1.3043478260869565,1.0909090909090908,0.8333333333333334,0.21739130434782608,0.34782608695652173,13.26086956521739,10.91304347826087,3.869565217391304,4.086956521739131,16.434782608695652,15.608695652173912,2.782608695652174,1.608695652173913,1.0,0.0,H
8.0,3.0,1.0434782608695652,1.6363636363636365,1.3333333333333333,1.2727272727272727,0.2608695652173913,0.5454545454545454,9.217391304347826,14.727272727272727,3.0869565217391304,5.090909090909091,18.782608695652176,15.409090909090908,2.0,1.5909090909090908,0.0,0.0,D
9.0,4.0,1.2727272727272727,1.6521739130434783,1.2727272727272727,1.5,0.4090909090909091,0.5652173913043478,17.363636363636363,15.91304347826087,5.818181818181818,5.173913043478261,19.318181818181817,16.0,2.0,2.130434782608696,0.0,1.0,A
1.0,10.0,1.565217391304348,1.0,2.1666666666666665,0.8333333333333334,0.43478260869565216,0.34782608695652173,10.0,12.782608695652174,3.9565217391304346,4.217391304347826,20.73913043478261,20.82608695652174,2.608695652173913,2.4347826086956523,1.0,0.0,H
0.0,2.0,2.1818181818181817,1.5454545454545454,2.25,1.0,0.7272727272727273,0.4090909090909091,15.409090909090908,11.681818181818182,5.590909090909091,4.2727272727272725,17.136363636363637,18.318181818181817,2.272727272727273,2.227272727272727,3.0,0.0,H
12.0,11.0,0.7391304347826086,1.0,0.9166666666666666,1.0,0.17391304347826086,0.21739130434782608,15.347826086956522,12.043478260869565,4.3478260869565215,3.5217391304347827,17.91304347826087,22.130434782608695,2.4347826086956523,2.739130434782609,0.0,1.0,A
